Nombre,Apellido,team_name,Posicion,opponent_name,is_home,Precio,form,difficulty,valor,tendencia,volatilidad,rendimiento_ajustado
Jacob,Bruun Larsen,Burnley,Midfielder,Leeds,True,53,1.8,1075,0.339622641509434,0,1.8126539343499315,0.18736209657759753
Lewis,Hall,Newcastle,Defender,Brighton,False,53,1.8,1150,0.339622641509434,0,2.563479777846623,0.13248500902734803
Rodrigo,Bentancur,Spurs,Midfielder,Aston Villa,True,53,1.8,1250,0.339622641509434,-1,1.2909944487358056,0.26307056691220193
Yéremy,Pino Santos,Crystal Palace,Midfielder,Bournemouth,True,59,2.0,1180,0.3389830508474576,0,1.0954451150103321,0.3094477726017888
Callum,Wilson,West Ham,Forward,Brentford,True,59,2.0,1185,0.3389830508474576,0,2.439750182371333,0.1389417053011471
Habib,Diarra,Sunderland,Midfielder,Wolves,True,54,1.8,1125,0.3333333333333333,0,1.7043362064926935,0.1955795646794894
William,Saliba,Arsenal,Defender,Fulham,False,60,2.0,1125,0.3333333333333333,0,3.408672412985387,0.0977897823397447
Mohamed,Salah,Liverpool,Midfielder,Man Utd,True,144,4.8,1125,0.3333333333333333,-1,2.794552524023087,0.11927968090342449
Carlos Henrique,Casimiro,Man Utd,Midfielder,Liverpool,False,55,1.8,1335,0.3272727272727272,0,1.9518001458970664,0.16767737617024794
Boubacar,Kamara,Aston Villa,Midfielder,Spurs,False,49,1.6,1130,0.3265306122448979,0,2.410295378065479,0.13547327651890276
Manuel,Ugarte Ribeiro,Man Utd,Midfielder,Liverpool,False,49,1.6,1335,0.3265306122448979,0,1.2724180205607034,0.2566221217937553
Raúl,Jiménez Rodríguez,Fulham,Forward,Arsenal,True,62,2.0,1325,0.3225806451612903,-1,1.9760470401187076,0.16324542817660445
James,Milner,Brighton,Midfielder,Newcastle,True,50,1.6,1245,0.32,0,2.0701966780270626,0.15457468529268734
Ferdi,Kadıoğlu,Brighton,Defender,Newcastle,True,44,1.4,1245,0.3181818181818181,0,1.4960264830861913,0.21268461606737918
Joël,Veltman,Brighton,Defender,Newcastle,True,44,1.4,1245,0.3181818181818181,0,1.414213562373095,0.22498852128662875
Adam,Smith,Bournemouth,Defender,Crystal Palace,False,44,1.4,1140,0.3181818181818181,0,2.193062655175134,0.14508560320015512
Amad,Diallo,Man Utd,Midfielder,Liverpool,False,63,2.0,1335,0.3174603174603174,0,1.6329931618554523,0.1944039478399347
Georginio,Rutter,Brighton,Midfielder,Newcastle,True,57,1.8,1245,0.3157894736842105,-1,2.2886885410853175,0.1379783522376794
Rodrigo 'Rodri',Hernandez Cascante,Man City,Midfielder,Everton,True,64,2.0,1115,0.3125,0,1.511857892036909,0.20669932117692114
Luke,Shaw,Man Utd,Defender,Liverpool,False,45,1.4,1335,0.3111111111111111,0,1.7728105208558367,0.1754903343877495
Josh,King,Fulham,Midfielder,Arsenal,True,45,1.4,1325,0.3111111111111111,0,0.7559289460184545,0.41156131505449184
James,Ward-Prowse,West Ham,Midfielder,Brentford,True,58,1.8,1185,0.3103448275862069,0,1.1338934190276817,0.2736984114894404
Tolu,Arokodare,Wolves,Forward,Sunderland,False,55,1.6666666666666667,1050,0.303030303030303,0,0.5773502691896257,0.524863881081478
Curtis,Jones,Liverpool,Midfielder,Man Utd,True,54,1.6,1125,0.2962962962962963,0,1.2724180205607034,0.2328608142202595
Veljko,Milosavljevic,Bournemouth,Defender,Crystal Palace,False,45,1.3333333333333333,1140,0.2962962962962963,0,1.8929694486000914,0.15652460556899978
Rodrigo,Muniz Carvalho,Fulham,Forward,Arsenal,True,55,1.6,1325,0.2909090909090909,0,2.7945525240230875,0.10409863060662498
Josh,Laurent,Burnley,Midfielder,Leeds,True,49,1.4,1075,0.2857142857142857,0,0.7867957924694432,0.3631365196012814
Mats,Wieffer,Brighton,Midfielder,Newcastle,True,49,1.4,1245,0.2857142857142857,0,1.6035674514745462,0.1781741612749496
Ryan,Christie,Bournemouth,Midfielder,Crystal Palace,False,50,1.4,1140,0.2799999999999999,0,1.3451854182690985,0.20814974366900782
Kristoffer,Ajer,Brentford,Defender,West Ham,False,44,1.2,1100,0.2727272727272727,0,1.4638501094227998,0.18630819574471996
Diogo,Dalot Teixeira,Man Utd,Defender,Liverpool,False,44,1.2,1335,0.2727272727272727,0,3.2513733362117265,0.08388063889489711
Joelinton Cássio,Apolinário de Lira,Newcastle,Midfielder,Brighton,False,59,1.6,1150,0.2711864406779661,0,1.3451854182690985,0.20159781469153304
Lucas Estella,Perri,Leeds,Goalkeeper,Burnley,False,45,1.2,1050,0.2666666666666666,0,2.9277002188455996,0.09108400680852974
Justin,Devenny,Crystal Palace,Midfielder,Bournemouth,True,45,1.2,1180,0.2666666666666666,0,0.3779644730092272,0.7055336829505574
Nikola,Milenković,Nott'm Forest,Defender,Chelsea,True,53,1.4,1245,0.2641509433962264,-1,0.7559289460184545,0.3494388524047572
Noni,Madueke,Arsenal,Midfielder,Fulham,False,69,1.8,1125,0.2608695652173913,0,1.2724180205607036,0.205018760346098
Leandro,Trossard,Arsenal,Midfielder,Fulham,False,69,1.8,1125,0.2608695652173913,0,1.4960264830861911,0.17437496472605005
Evann,Guessand,Aston Villa,Midfielder,Spurs,False,63,1.6,1130,0.253968253968254,0,0.9511897312113418,0.26700062630493815
Alexis,Mac Allister,Liverpool,Midfielder,Man Utd,True,63,1.6,1125,0.253968253968254,0,1.5735915849388864,0.16139400871168066
Harvey,Barnes,Newcastle,Midfielder,Brighton,False,64,1.6,1150,0.25,-1,0.9511897312113418,0.26282874151892344
Federico,Chiesa,Liverpool,Midfielder,Man Utd,True,64,1.6,1125,0.25,0,2.449489742783178,0.10206207261596577
Florian,Wirtz,Liverpool,Midfielder,Man Utd,True,81,2.0,1125,0.2469135802469136,-1,1.0690449676496976,0.23096650535641614
Jefferson,Lerma Solís,Crystal Palace,Midfielder,Bournemouth,True,49,1.2,1180,0.2448979591836734,0,0.8997354108424372,0.2721888637842667
Ilia,Gruev,Leeds,Midfielder,Burnley,False,49,1.2,1050,0.2448979591836734,0,1.1547005383792515,0.21208785398802574
Chris,Wood,Nott'm Forest,Forward,Chelsea,True,74,1.8,1245,0.2432432432432432,0,4.2370250120079485,0.0574089703397736
Morgan,Gibbs-White,Nott'm Forest,Midfielder,Chelsea,True,74,1.8,1245,0.2432432432432432,0,1.3972762620115438,0.17408385861580866
Lukas,Nmecha,Leeds,Forward,Burnley,False,50,1.2,1050,0.24,0,1.4960264830861913,0.16042496754796604
Frank,Onyeka,Brentford,Midfielder,West Ham,False,50,1.2,1100,0.24,0,1.7182493859684491,0.13967704685937068
Donyell,Malen,Aston Villa,Midfielder,Spurs,False,51,1.2,1130,0.2352941176470588,0,5.241773600241666,0.044888264086074
David,Møller Wolfe,Wolves,Defender,Sunderland,False,44,1.0,1050,0.2272727272727272,0,1.4142135623730951,0.1607060866333062
Toti,Gomes,Wolves,Defender,Sunderland,False,44,1.0,1050,0.2272727272727272,0,1.6035674514745464,0.14172944646870986
José,Malheiro de Sá,Wolves,Goalkeeper,Sunderland,False,44,1.0,1050,0.2272727272727272,0,1.1126972805283735,0.20425387142566295
Timothy,Castagne,Fulham,Defender,Arsenal,True,44,1.0,1325,0.2272727272727272,0,1.1547005383792515,0.1968239554055542
Destiny,Udogie,Spurs,Defender,Aston Villa,True,44,1.0,1250,0.2272727272727272,0,0.816496580927726,0.278351107134452
Lewis,Miley,Newcastle,Midfielder,Brighton,False,44,1.0,1150,0.2272727272727272,0,1.0,0.2272727272727272
Wilson,Odobert,Spurs,Midfielder,Aston Villa,True,53,1.2,1250,0.2264150943396226,0,0.48795003647426666,0.464012864873642
Simon,Adingra,Sunderland,Midfielder,Wolves,True,53,1.2,1125,0.2264150943396226,0,2.0354009783964293,0.11123857006200395
Max,Dowman,Arsenal,Midfielder,Fulham,False,45,1.0,1125,0.2222222222222222,0,1.6020819787597222,0.13870839642941316
Sam,Johnstone,Wolves,Goalkeeper,Sunderland,False,45,1.0,1050,0.2222222222222222,0,1.4638501094227998,0.15180667801421627
Jackson,Tchatchoua,Wolves,Defender,Sunderland,False,45,1.0,1050,0.2222222222222222,0,1.224744871391589,0.18144368465060579
Dilane,Bakwa,Nott'm Forest,Midfielder,Chelsea,True,60,1.3333333333333333,1245,0.2222222222222222,0,0.5,0.4444444444444444
Lutsharel,Geertruida,Sunderland,Defender,Wolves,True,45,1.0,1125,0.2222222222222222,0,0.3779644730092272,0.5879447357921312
Oscar,Bobb,Man City,Midfielder,Everton,True,55,1.2,1115,0.2181818181818181,0,1.9518001458970666,0.11178491744683192
Niclas,Füllkrug,West Ham,Forward,Brentford,True,57,1.2,1185,0.2105263157894736,0,0.7867957924694431,0.2675742776009441
Thierno,Barry,Everton,Forward,Man City,False,57,1.2,1275,0.2105263157894736,-1,0.3779644730092272,0.5570002760135978
Carlos,Baleba,Brighton,Midfielder,Newcastle,True,48,1.0,1245,0.2083333333333333,0,1.0690449676496976,0.19487798889447605
Diego,Gómez Amarilla,Brighton,Midfielder,Newcastle,True,49,1.0,1245,0.2040816326530612,0,1.0,0.2040816326530612
Tim,Iroegbunam,Everton,Midfielder,Man City,False,49,1.0,1275,0.2040816326530612,0,1.3972762620115438,0.1460567521266422
Mason,Mount,Man Utd,Midfielder,Liverpool,False,59,1.2,1335,0.2033898305084745,0,3.4086724129853865,0.05966834176662387
Douglas Luiz,Soares de Paulo,Nott'm Forest,Midfielder,Chelsea,True,50,1.0,1245,0.2,0,2.0412414523193148,0.09797958971132714
Aaron,Hickey,Brentford,Defender,West Ham,False,40,0.8,1100,0.2,0,0.8997354108424372,0.22228757209048455
Lesley,Ugochukwu,Burnley,Midfielder,Leeds,True,50,1.0,1075,0.2,0,2.6095064302514777,0.07664284620319026
Omar,Marmoush,Man City,Midfielder,Everton,True,83,1.6,1115,0.1927710843373493,0,2.563479777846623,0.07519898772101141
Jean-Ricner,Bellegarde,Wolves,Midfielder,Sunderland,False,53,1.0,1050,0.1886792452830188,0,0.3779644730092272,0.4991983605782245
Fer,López González,Wolves,Midfielder,Sunderland,False,53,1.0,1050,0.1886792452830188,0,1.0690449676496976,0.1764932729610349
Ethan,Nwaneri,Arsenal,Midfielder,Fulham,False,53,1.0,1125,0.1886792452830188,0,1.0690449676496976,0.1764932729610349
Alphonse,Areola,West Ham,Goalkeeper,Brentford,True,43,0.8,1185,0.186046511627907,0,1.2149857925879117,0.15312649148894916
Murillo,Costa dos Santos,Nott'm Forest,Defender,Chelsea,True,54,1.0,1245,0.1851851851851851,0,1.1547005383792515,0.160375074774896
Eddie,Nketiah,Crystal Palace,Forward,Bournemouth,True,54,1.0,1180,0.1851851851851851,0,1.4638501094227998,0.12650556501184682
Bukayo,Saka,Arsenal,Midfielder,Fulham,False,99,1.8,1125,0.1818181818181818,1,3.0783421635988546,0.0590636687396765
Felipe,Rodrigues da Silva,Nott'm Forest,Defender,Chelsea,True,44,0.8,1245,0.1818181818181818,0,1.1547005383792515,0.15745916432444337
Pau,Torres,Aston Villa,Defender,Spurs,False,44,0.8,1130,0.1818181818181818,0,1.4638501094227998,0.12420546382981329
Amine,Adli,Bournemouth,Midfielder,Crystal Palace,False,55,1.0,1140,0.1818181818181818,0,0.408248290463863,0.44536177141512323
Eliezer,Mayenda Dossou,Sunderland,Forward,Wolves,True,55,1.0,1125,0.1818181818181818,0,2.7688746209726918,0.06566501077405591
Andrey,Nascimento dos Santos,Chelsea,Midfielder,Nott'm Forest,False,45,0.8,1165,0.1777777777777777,0,0.7559289460184544,0.2351778943168524
Martin,Ødegaard,Arsenal,Midfielder,Fulham,False,79,1.4,1125,0.1772151898734177,0,1.864454471471609,0.09504935228240903
Anthony,Elanga,Newcastle,Midfielder,Brighton,False,68,1.2,1150,0.1764705882352941,-1,0.9511897312113419,0.1855261704839459
Nico,González Iglesias,Man City,Midfielder,Everton,True,59,1.0,1115,0.1694915254237288,0,1.1338934190276817,0.1494774752013893
Jeremie,Frimpong,Liverpool,Defender,Man Utd,True,59,1.0,1125,0.1694915254237288,0,1.4638501094227998,0.11578475441762258
Youri,Tielemans,Aston Villa,Midfielder,Spurs,False,59,1.0,1130,0.1694915254237288,0,1.2149857925879117,0.13950082911069517
James,Trafford,Man City,Goalkeeper,Everton,True,48,0.8,1115,0.1666666666666666,0,2.5727509827123995,0.0647814995647007
Kobbie,Mainoo,Man Utd,Midfielder,Liverpool,False,48,0.8,1335,0.1666666666666666,0,0.4879500364742666,0.3415650255319865
Arnaud,Kalimuendo,Nott'm Forest,Forward,Chelsea,True,60,1.0,1245,0.1666666666666666,0,0.408248290463863,0.40824829046386285
Oleksandr,Zinchenko,Nott'm Forest,Defender,Chelsea,True,49,0.8,1245,0.1632653061224489,0,0.9759000729485333,0.1672971553626056
Joe,Willock,Newcastle,Midfielder,Brighton,False,50,0.8,1150,0.16,0,1.1338934190276817,0.1411067365901115
Mathys,Tel,Spurs,Midfielder,Aston Villa,True,63,1.0,1250,0.1587301587301587,0,3.184785258515422,0.049840144890695166
Jørgen,Strand Larsen,Wolves,Forward,Sunderland,False,64,1.0,1050,0.15625,0,0.9511897312113418,0.16426796344932715
Cole,Palmer,Chelsea,Midfielder,Nott'm Forest,False,103,1.6,1165,0.1553398058252427,0,2.6367367999823097,0.058913656390082204
Joe,Worrall,Burnley,Defender,Leeds,True,39,0.6,1075,0.1538461538461538,0,0.5345224838248488,0.2878197989826108
Jack,Harrison,Leeds,Midfielder,Burnley,False,52,0.8,1050,0.1538461538461538,-1,0.37796447300922725,0.4070386632407061
Jack,Hinshelwood,Brighton,Midfielder,Newcastle,True,52,0.8,1245,0.1538461538461538,0,0.7867957924694431,0.19553504901607457
Adama,Traoré Diarra,Fulham,Midfielder,Arsenal,True,53,0.8,1325,0.1509433962264151,0,0.6900655593423543,0.21873776220663302
James,McAtee,Nott'm Forest,Midfielder,Chelsea,True,53,0.8,1245,0.1509433962264151,0,0.5345224838248488,0.2823892367376559
Daniel,James,Leeds,Midfielder,Burnley,False,53,0.8,1050,0.1509433962264151,0,1.1547005383792515,0.13072081566557564
Matheus,Santos Carneiro da Cunha,Man Utd,Midfielder,Liverpool,False,80,1.2,1335,0.15,0,0.7559289460184544,0.1984313483298443
Nathan,Aké,Man City,Defender,Everton,True,54,0.8,1115,0.1481481481481481,0,0.5345224838248488,0.2771598064276993
Victor,Lindelöf,Aston Villa,Defender,Spurs,False,45,0.6666666666666666,1130,0.1481481481481481,0,0.5,0.2962962962962962
Harvey,Elliott,Aston Villa,Midfielder,Spurs,False,54,0.8,1130,0.1481481481481481,0,0.5345224838248488,0.2771598064276993
Justin,Kluivert,Bournemouth,Midfielder,Crystal Palace,False,70,1.0,1140,0.1428571428571428,0,2.3603873774083297,0.06052275326688021
Igor Jesus,Maciel da Cruz,Nott'm Forest,Forward,Chelsea,True,58,0.8,1245,0.1379310344827586,0,0.37796447300922725,0.36493121531925377
Wesley,Fofana,Chelsea,Defender,Nott'm Forest,False,44,0.6,1165,0.1363636363636363,0,0.5345224838248488,0.25511300364367767
Rico,Henry,Brentford,Defender,West Ham,False,44,0.6,1100,0.1363636363636363,0,0.7867957924694432,0.1733151570824297
Yerson,Mosquera Valdelamar,Wolves,Defender,Sunderland,False,44,0.6,1050,0.1363636363636363,0,0.7867957924694432,0.1733151570824297
Andy,Irving,West Ham,Midfielder,Brentford,True,44,0.6,1185,0.1363636363636363,0,0.5345224838248488,0.25511300364367767
Soungoutou,Magassa,West Ham,Midfielder,Brentford,True,50,0.6666666666666666,1185,0.1333333333333333,0,0.816496580927726,0.16329931618554516
Daniel,Ballard,Sunderland,Defender,Wolves,True,46,0.6,1125,0.1304347826086956,0,6.129553700835696,0.021279654111018276
James,Justin,Leeds,Defender,Burnley,False,40,0.5,1050,0.125,0,0.5477225575051661,0.22821773229381923
Chris,Rigg,Sunderland,Midfielder,Wolves,True,48,0.6,1125,0.125,0,0.5345224838248488,0.23385358667337133
Vitalii,Mykolenko,Everton,Defender,Man City,False,49,0.6,1275,0.1224489795918367,0,1.4142135623730951,0.0865845038187609
Luis Guilherme,Lira dos Santos,West Ham,Midfielder,Brentford,True,49,0.6,1185,0.1224489795918367,0,0.5345224838248488,0.2290810644963637
Tyrique,George,Chelsea,Midfielder,Nott'm Forest,False,49,0.6,1165,0.1224489795918367,0,1.1338934190276817,0.10798984943120775
Tanaka,Ao,Leeds,Midfielder,Burnley,False,49,0.6,1050,0.1224489795918367,0,1.0,0.1224489795918367
Brian,Brobbey,Sunderland,Forward,Wolves,True,55,0.6666666666666666,1125,0.1212121212121212,0,0.5,0.2424242424242424
Rico,Lewis,Man City,Defender,Everton,True,50,0.6,1115,0.12,0,4.0,0.03
Antonee,Robinson,Fulham,Defender,Arsenal,True,50,0.6,1325,0.12,0,0.5345224838248488,0.22449944320643647
Conor,Bradley,Liverpool,Defender,Man Utd,True,50,0.6,1125,0.12,0,0.7867957924694432,0.15251733823253819
Sávio,Moreira de Oliveira,Man City,Midfielder,Everton,True,69,0.8,1115,0.1159420289855072,0,1.1547005383792515,0.10040874246776098
Myles,Lewis-Skelly,Arsenal,Defender,Fulham,False,52,0.6,1125,0.1153846153846153,-1,0.5345224838248488,0.21586484923695798
Wilfried,Gnonto,Leeds,Midfielder,Burnley,False,52,0.6,1050,0.1153846153846153,0,1.2149857925879117,0.0949678721253578
Carlos,Alcaraz Durán,Everton,Midfielder,Man City,False,53,0.6,1275,0.1132075471698113,0,0.4879500364742666,0.23200643243682104
Kevin,Santos Lopes de Macedo,Fulham,Midfielder,Arsenal,True,60,0.6666666666666666,1325,0.1111111111111111,0,0.5,0.2222222222222222
John,Stones,Man City,Defender,Everton,True,55,0.6,1115,0.109090909090909,0,2.1380899352993947,0.05102260072873553
Omari,Hutchinson,Nott'm Forest,Midfielder,Chelsea,True,55,0.6,1245,0.109090909090909,0,0.5163977794943222,0.21125363706585895
Tomáš,Souček,West Ham,Midfielder,Brentford,True,57,0.6,1185,0.1052631578947368,0,1.618347187425374,0.0650436190161394
Joshua,Zirkzee,Man Utd,Forward,Liverpool,False,58,0.6,1335,0.1034482758620689,-1,0.5345224838248488,0.19353400276416924
Oliver,Sonne,Burnley,Defender,Leeds,True,40,0.4,1075,0.1,0,0.5345224838248488,0.18708286933869708
Liam,Delap,Chelsea,Forward,Nott'm Forest,False,62,0.6,1165,0.0967741935483871,0,0.7867957924694431,0.12299785341333727
Jamie,Bynoe-Gittens,Chelsea,Midfielder,Nott'm Forest,False,62,0.6,1165,0.0967741935483871,0,0.4879500364742666,0.1983280793411535
Ian,Maatsen,Aston Villa,Defender,Spurs,False,43,0.4,1130,0.0930232558139535,0,0.5345224838248488,0.17403057612902054
Marc,Guiu Paz,Chelsea,Forward,Nott'm Forest,False,43,0.4,1165,0.0930232558139535,0,0.5345224838248488,0.17403057612902054
Kevin,Danso,Spurs,Defender,Aston Villa,True,43,0.4,1250,0.0930232558139535,0,0.5345224838248488,0.17403057612902054
Diego,Coppola,Brighton,Defender,Newcastle,True,44,0.4,1245,0.0909090909090909,0,0.48795003647426666,0.18630819574471993
Nayef,Aguerd,West Ham,Defender,Brentford,True,44,0.4,1185,0.0909090909090909,0,0.7867957924694432,0.11554343805495317
Freddie,Potts,West Ham,Midfielder,Brentford,True,44,0.4,1185,0.0909090909090909,0,0.5345224838248488,0.17007533576245185
Tyler,Dibling,Everton,Midfielder,Man City,False,55,0.5,1275,0.0909090909090909,0,0.5477225575051661,0.16597653257732306
Ryan,Yates,Nott'm Forest,Midfielder,Chelsea,True,48,0.4,1245,0.0833333333333333,0,0.5345224838248488,0.15590239111558082
Jorrel,Hato,Chelsea,Defender,Nott'm Forest,False,48,0.4,1165,0.0833333333333333,0,0.7867957924694432,0.10591481821704038
Ola,Aina,Nott'm Forest,Defender,Chelsea,True,48,0.4,1245,0.0833333333333333,0,1.4638501094227998,0.05692750425533108
Tom,Cairney,Fulham,Midfielder,Arsenal,True,49,0.4,1325,0.0816326530612244,0,0.7867957924694432,0.10375329131465172
Vitaly,Janelt,Brentford,Midfielder,West Ham,False,49,0.4,1100,0.0816326530612244,0,0.5345224838248488,0.15272070966424234
Armando,Broja,Burnley,Forward,Leeds,True,53,0.4,1075,0.0754716981132075,0,0.5345224838248488,0.14119461836882788
Zian,Flemming,Burnley,Forward,Leeds,True,53,0.4,1075,0.0754716981132075,0,0.5345224838248488,0.14119461836882788
Jacob,Ramsey,Newcastle,Midfielder,Brighton,False,53,0.4,1150,0.0754716981132075,0,0.4879500364742666,0.15467095495788064
Stefanos,Tzimas,Brighton,Forward,Newcastle,True,53,0.4,1245,0.0754716981132075,-1,1.4638501094227998,0.05155698498596021
Matt,O'Riley,Brighton,Midfielder,Newcastle,True,55,0.4,1245,0.0727272727272727,0,3.728908942943218,0.01950363332548133
Merlin,Röhl,Everton,Midfielder,Man City,False,50,0.3333333333333333,1275,0.0666666666666666,0,0.5,0.1333333333333332
Samuel,Chukwueze,Fulham,Midfielder,Arsenal,True,54,0.3333333333333333,1325,0.0617283950617283,0,1.892969448600091,0.032609292826874914
Christantus,Uche,Crystal Palace,Forward,Bournemouth,True,55,0.3333333333333333,1180,0.0606060606060606,0,0.5773502691896257,0.1049727762162956
Bertrand,Traoré,Sunderland,Midfielder,Wolves,True,55,0.3333333333333333,1125,0.0606060606060606,0,0.5,0.1212121212121212
Alexander,Isak,Liverpool,Forward,Man Utd,True,106,0.6,1125,0.0566037735849056,0,1.864454471471609,0.03035942923306054
Ayden,Heaven,Man Utd,Defender,Liverpool,False,39,0.2,1335,0.0512820512820512,0,0.37796447300922725,0.13567955441356852
Nathaniel,Clyne,Crystal Palace,Defender,Bournemouth,True,39,0.2,1180,0.0512820512820512,0,0.37796447300922725,0.13567955441356852
Sam,Byram,Leeds,Defender,Burnley,False,39,0.2,1050,0.0512820512820512,0,0.37796447300922725,0.13567955441356852
Julio,Soler Barreto,Bournemouth,Defender,Crystal Palace,False,40,0.2,1140,0.05,0,0.37796447300922725,0.13228756555322954
Jenson,Seelt,Sunderland,Defender,Wolves,True,40,0.2,1125,0.05,0,0.4879500364742666,0.10246950765959599
Ki-Jana,Hoever,Wolves,Defender,Sunderland,False,40,0.2,1050,0.05,0,0.4879500364742666,0.10246950765959599
Arthur,Masuaku,Sunderland,Defender,Wolves,True,40,0.2,1125,0.05,0,0.37796447300922725,0.13228756555322954
Jamaal,Lascelles,Newcastle,Defender,Brighton,False,44,0.2,1150,0.0454545454545454,0,0.37796447300922725,0.12026142323020851
Jorge,Cuenca Barreno,Fulham,Defender,Arsenal,True,44,0.2,1325,0.0454545454545454,0,0.7867957924694432,0.05777171902747652
Matt,Doherty,Wolves,Defender,Sunderland,False,44,0.2,1050,0.0454545454545454,0,0.5773502691896257,0.0787295821622216
Séamus,Coleman,Everton,Defender,Man City,False,44,0.2,1275,0.0454545454545454,0,0.48795003647426666,0.09315409787235986
Filip,Jörgensen,Chelsea,Goalkeeper,Nott'm Forest,False,44,0.2,1165,0.0454545454545454,0,0.37796447300922725,0.12026142323020851
Bradley,Burrowes,Aston Villa,Midfielder,Spurs,False,45,0.2,1130,0.0444444444444444,0,0.408248290463863,0.10886621079036335
Harrison,Armstrong,Everton,Midfielder,Man City,False,45,0.2,1275,0.0444444444444444,0,0.37796447300922725,0.11758894715842612
Igor Julio,dos Santos de Paulo,West Ham,Defender,Brentford,True,45,0.2,1185,0.0444444444444444,0,0.37796447300922725,0.11758894715842612
Dan,Neil,Sunderland,Midfielder,Wolves,True,48,0.2,1125,0.0416666666666666,-1,0.37796447300922725,0.11023963796102443
Facundo,Buonanotte,Chelsea,Midfielder,Nott'm Forest,False,48,0.2,1165,0.0416666666666666,0,0.37796447300922725,0.11023963796102443
Romain,Esse,Crystal Palace,Midfielder,Bournemouth,True,48,0.2,1180,0.0416666666666666,0,0.37796447300922725,0.11023963796102443
Amadou,Onana,Aston Villa,Midfielder,Spurs,False,48,0.2,1130,0.0416666666666666,-1,1.8257418583505538,0.022821773229381885
Archie,Gray,Spurs,Midfielder,Aston Villa,True,48,0.2,1250,0.0416666666666666,-1,1.1338934190276817,0.03674654598700815
Endo,Wataru,Liverpool,Midfielder,Man Utd,True,49,0.2,1125,0.0408163265306122,0,1.4638501094227998,0.027882859227100917
Ben,Gannon-Doak,Bournemouth,Midfielder,Crystal Palace,False,49,0.2,1140,0.0408163265306122,0,1.4960264830861913,0.027283157746252697
Lewis,Cook,Bournemouth,Midfielder,Crystal Palace,False,49,0.2,1140,0.0408163265306122,0,0.37796447300922725,0.10798984943120765
Saša,Kalajdžić,Wolves,Forward,Sunderland,False,49,0.2,1050,0.0408163265306122,0,0.37796447300922725,0.10798984943120765
Roméo,Lavia,Chelsea,Midfielder,Nott'm Forest,False,49,0.2,1165,0.0408163265306122,0,0.4879500364742666,0.08364857768130275
Odsonne,Édouard,Crystal Palace,Forward,Bournemouth,True,50,0.2,1180,0.04,0,0.37796447300922725,0.10583005244258362
Joe,Gomez,Liverpool,Defender,Man Utd,True,50,0.2,1125,0.04,0,0.4879500364742666,0.08197560612767679
Joël,Piroe,Leeds,Forward,Burnley,False,52,0.2,1050,0.0384615384615384,0,0.7867957924694432,0.048883762254018574
Patrick,Roberts,Sunderland,Midfielder,Wolves,True,54,0.2,1125,0.037037037037037,0,0.37796447300922725,0.09799078929868843
Dwight,McNeil,Everton,Midfielder,Man City,False,56,0.2,1275,0.0357142857142857,0,0.37796447300922725,0.09449111825230676
Rayan,Aït-Nouri,Man City,Defender,Everton,True,58,0.2,1115,0.0344827586206896,0,3.3594217189442417,0.010264492375648039
Andrew,Robertson,Liverpool,Defender,Man Utd,True,58,0.2,1125,0.0344827586206896,0,0.4879500364742666,0.07066862597213504
Jadon,Sancho,Aston Villa,Midfielder,Spurs,False,59,0.2,1130,0.0338983050847457,0,0.37796447300922725,0.08968648512083341
Rayan,Cherki,Man City,Midfielder,Everton,True,63,0.2,1115,0.0317460317460317,0,2.2360679774997894,0.014197256999998648
Alejandro,Garnacho Ferreyra,Chelsea,Midfielder,Nott'm Forest,False,64,0.2,1165,0.03125,0,0.7867957924694432,0.03971805683139015
Dominic,Solanke-Mitchell,Spurs,Forward,Aston Villa,True,72,0.2,1250,0.0277777777777777,0,0.4879500364742666,0.05692750425533094
Anthony,Gordon,Newcastle,Midfielder,Brighton,False,74,0.2,1150,0.027027027027027,0,2.0,0.0135135135135135
Jaka,Bijol,Leeds,Defender,Burnley,False,39,0.0,1050,0.0,0,0.3779644730092272,0.0
Alex,Cairns,Leeds,Goalkeeper,Burnley,False,40,0.0,1050,0.0,0,0.3779644730092272,0.0
Illan,Meslier,Leeds,Goalkeeper,Burnley,False,44,0.0,1050,0.0,0,0.3779644730092272,0.0
Jonah,Kusi-Asare,Fulham,Forward,Arsenal,True,45,0.0,1325,0.0,0,0.3779644730092272,0.0
Benjamin,Lecomte,Fulham,Goalkeeper,Arsenal,True,40,0.0,1325,0.0,0,0.3779644730092272,0.0
Harrison,Reed,Fulham,Midfielder,Arsenal,True,44,0.0,1325,0.0,0,0.3779644730092272,0.0
Luke,Harris,Fulham,Midfielder,Arsenal,True,45,0.0,1325,0.0,0,0.3779644730092272,0.0
Martial,Godo,Fulham,Midfielder,Arsenal,True,45,0.0,1325,0.0,0,0.3779644730092272,0.0
Andreas,Hoelgebaum Pereira,Fulham,Midfielder,Arsenal,True,53,0.0,1325,0.0,0,0.3779644730092272,0.0
Reece,Welch,Everton,Defender,Man City,False,39,0.0,1275,0.0,0,0.3779644730092272,0.0
Roman,Dixon,Everton,Defender,Man City,False,39,0.0,1275,0.0,0,0.3779644730092272,0.0
Nathan,Patterson,Everton,Defender,Man City,False,44,0.0,1275,0.0,0,0.3779644730092272,0.0
Jarrad,Branthwaite,Everton,Defender,Man City,False,53,0.0,1275,0.0,0,0.3779644730092272,0.0
